longitude,latitude
-2.487162,53.744183
-2.727472,53.541957
-2.859933,54.071429
-2.444597,53.74531
-2.593586,53.695652
-2.68193,53.688287
-2.904111,53.784627
-2.491558,53.744093
-2.493787,53.736345
-3.049498,53.811999
-3.041554,53.876263
-2.673923,53.66099
-2.759438,53.767727
-2.460424,53.805965
-2.855293,54.043474
-2.247289,53.792689
-2.727939,53.562088
-3.0291,53.834889
-2.621656,53.765896
-3.029337,53.817917
-2.502819,53.734842
-2.231126,53.823766
-2.219778,53.838141
-2.219825,53.841386
-2.648015,53.733857
-2.969607,53.855222
-2.682339,53.766842
-3.051102,53.820272
-2.471966,53.738527
-3.028326,53.826878
-2.392532,53.765257
-2.683077,53.757203
-2.455135,53.750825
-2.220642,53.823301
-2.439555,53.875098
-2.314626,53.687047
-2.285911,53.699703
-2.862987,54.060271
-2.715194,54.13956
-2.801623,54.047115
-3.023944,53.873942
-2.751322,54.168496
-2.482203,53.713661
-2.773196,54.071604
-3.036553,53.816731
-2.470455,53.715856
-2.521459,53.937307
-2.983292,53.79372
-2.384067,53.725377
-2.246837,53.785644
-2.47049,53.729913
-2.830842,53.673612
-2.419929,53.816863
-2.948689,53.847902
-2.803116,53.761357
-2.729695,54.150285
-2.732234,53.73534
-2.7007,53.788973
-2.485802,53.759055
-3.033468,53.843831
-2.677027,53.695038
-2.47764,53.738819
-2.604113,53.621679
-2.705264,53.763357
-2.784987,53.980454
-2.714936,53.790642
-2.836595,54.081202
-3.052113,53.813342
-3.022676,53.914841
-2.210857,53.844044
-2.796099,54.047368
-3.055494,53.823361
-2.183426,53.649804
-3.001714,53.795294
-2.664705,53.774177
-2.967563,53.92736
-3.02802,53.802603
-2.631958,53.651754
-2.240803,53.789431
-2.672083,53.744043
-3.03218,53.798873
-2.676046,53.762339
-2.480718,53.741548
-2.773116,53.956174
-2.629852,53.804601
-2.716961,53.757184
-2.444523,53.993413
-3.024558,53.808179
-2.674467,53.66096
-2.260396,53.820776
-2.597218,53.716801
-2.473455,53.757666
-2.467844,53.735883
-2.248797,53.719236
-2.720499,53.783139
-3.029758,53.806606
-2.649307,53.669207
-2.94975,53.847777
-2.312899,53.795125
-3.04752,53.816744
-2.690745,53.631933
-2.628894,53.71725
-3.006503,53.856401
-3.002406,53.794398
-2.745611,53.769108
-2.532923,53.722659
-2.320607,53.973433
-3.056351,53.795238
-3.055921,53.798657
-2.998404,53.845719
-3.011296,53.833243
-2.635257,53.70715
-2.969788,53.829505
-2.177771,53.690214
-2.830132,54.062174
-2.879355,54.064152
-2.646479,53.777953
-2.683218,53.688325
-2.209313,53.787414
-2.63812,53.718145
-2.79708,54.05474
-2.402027,53.741317
-3.050597,53.77093
-2.849846,54.061686
-2.473012,53.72904
-2.709829,53.777666
-2.407476,53.787344
-2.468359,53.749507
-3.038953,53.803237
-2.632335,53.66883
-2.697838,53.779318
-2.61073,53.611893
-2.219973,53.843561
-2.992279,53.799498
-2.888225,53.56834
-2.321666,53.819827
-2.722387,53.775497
-2.902121,53.560721
-3.058071,53.785165
-2.800675,53.561093
-2.994911,53.846512
-2.727506,53.955452
-2.390983,53.872695
-2.593965,53.69565
-2.395952,53.828773
-2.627759,53.652253
-3.010565,53.871
-2.811384,53.766155
-2.768742,53.661623
-2.617751,53.639335
-2.147113,53.912941
-3.010963,53.800474
-2.631092,53.710219
-2.674772,53.781257
-2.794159,53.707118
-2.642847,53.640569
-3.035361,53.852138
-2.177739,53.858308
-2.491483,53.744129
-2.681651,53.692567
-2.897663,53.806778
-2.675427,53.750235
-2.674589,53.660986
-2.227204,53.783975
-2.21193,53.842946
-2.697484,53.806483
-2.693139,53.778734
-2.695159,53.797193
-2.802466,54.043335
-2.967863,53.82775
-2.975742,53.794124
-2.729668,53.750025
-2.961157,53.908383
-2.682157,53.720068
-2.240362,53.789225
-3.013644,53.878857
-2.987937,53.849868
-2.746888,54.148544
-2.254424,53.692583
-2.444948,53.746944
-2.636074,53.766279
-2.611622,53.622387
-2.824796,53.53524
-2.598381,53.744299
-3.047433,53.865605
-2.801885,53.558002
-2.72576,53.843427
-3.045279,53.835324
-2.188012,53.769078
-2.791594,53.677806
-2.44553,53.751751
-2.287968,53.794513
-2.860167,53.756916
-2.170858,53.859774
-2.639743,53.772074
-3.000672,53.790413
-2.490507,53.733239
-3.047016,53.777622
-2.46927,53.748209
-3.040207,53.885712
-2.854829,53.668805
-2.720397,53.800172
-2.796644,54.058311
-2.761957,53.590828
-2.679098,53.76251
-2.549143,53.702066
-3.055414,53.823218
-2.970596,53.922221
-2.717382,53.693805
-2.788944,54.108217
-2.203551,53.87005
-2.80307,54.050081
-2.434915,53.8002
-2.510677,53.749037
-2.460664,53.751712
-2.675004,53.763567
-2.711723,53.759597
-2.874542,53.769863
-2.22508,53.693352
-2.795223,54.035914
-2.531245,53.7134
-2.179285,53.910453
-2.626328,53.646562
-2.607189,53.831412
-2.769282,54.145014
-3.011528,53.826464
-2.669638,53.73523
-2.724384,53.771629
-2.936273,53.82827
-2.432311,53.752258
-2.72289,53.688236
-2.745256,53.852655
-2.641826,53.7744
-2.682978,53.761374
-2.661376,53.781565
-2.51968,53.920418
-2.455827,53.743344
-2.457424,53.749342
-2.972406,53.599208
-2.304659,53.667704
-2.803241,54.048686
-2.704073,53.799164
-3.004868,53.842744
-3.055823,53.815296
-3.005076,53.853303
-2.914657,53.547664
-3.043929,53.813414
-2.393559,53.837625
-2.582488,53.621238
-2.626155,53.649151
-2.755068,54.124379
-2.733107,53.769832
-2.278067,53.789332
-2.77801,54.122246
-2.829426,53.680094
-2.671467,53.69498
-2.408417,53.78575
-2.217651,53.832375
-2.817088,54.056125
-2.713263,53.685741
-2.28305,53.785474
-3.051162,53.797782
-2.830257,54.062308
-2.738151,53.761559
-2.14711,53.877242
-2.997363,53.872261
-2.705634,53.77095
-2.28622,53.789736
-3.014488,53.807509
-2.704648,53.759172
-3.055458,53.819524
-2.622583,53.735241
-2.176515,53.654227
-2.778267,54.032214
-2.650357,53.783441
-3.007535,53.802543
-2.385136,53.757686
-2.778737,53.965844
-2.481175,53.709863
-2.634046,53.704172
-2.794841,53.602578
-2.955682,53.885291
-2.696881,53.689522
-2.792341,54.031268
-2.638353,54.11657
-2.170844,53.669857
-2.529697,53.724012
-2.999595,53.794269
-2.800092,53.85356
-2.254876,53.784665
-2.282086,53.791219
-2.4862,53.743638
-2.871147,54.061084
-2.865649,53.755016
-2.94264,53.595231
-2.636515,53.768362
-2.483717,53.741302
-2.634581,53.718577
-2.993477,53.836007
-2.575433,53.884553
-2.17429,53.840571
-2.670106,53.717017
-2.750194,54.073943
-3.031881,53.827486
-2.327411,53.711146
-2.559352,53.715734
-3.021871,53.915522
-2.771429,53.764729
-2.923246,53.836254
-2.631483,53.650372
-3.011898,53.922419
-2.328852,53.783173
-3.006287,53.87846
-2.464547,53.748964
-2.22178,53.834515
-2.252353,53.809468
-3.035624,53.91819
-3.035459,53.752626
-2.410286,53.703557
-3.051341,53.815245
-2.942657,53.595303
-2.789401,54.046917
-2.460781,53.683401
-2.366987,53.751478
-2.799879,54.059692
-2.475346,53.786762
-2.800473,54.05088
-2.213271,53.837659
-2.685143,53.698695
-2.395452,53.790234
-2.655904,53.627141
-3.027911,53.894878
-2.174447,53.900205
-2.830381,53.668627
-2.695422,53.693755
-2.99136,53.843548
-2.811274,54.057252
-2.482445,53.722927
-2.431023,53.71826
-2.482615,53.750942
-3.019253,53.81048
-2.818786,53.645957
-2.452872,53.747724
-2.393321,53.867367
-2.466711,53.695234
-2.711004,53.78165
-2.782094,54.014043
-3.043129,53.798949
-2.235003,53.789128
-2.776905,53.914094
-2.888955,53.806474
-3.041783,53.818762
-2.744542,53.777258
-2.811957,53.956744
-2.604104,53.618875
-3.033765,53.800334
-3.04302,53.872205
-2.20777,53.834541
-2.776586,54.010043
-3.042516,53.840337
-3.019857,53.914092
-3.044663,53.851455
-2.844232,53.674777
-2.228411,53.799306
-2.89943,53.692747
-2.4848,53.74057
-2.514255,53.712934
-3.023845,53.874231
-2.990543,53.803125
-2.955571,53.877742
-3.038534,53.804688
-2.187394,53.912768
-2.19829,53.703044
-2.327355,53.705951
-2.639029,53.789039
-3.03846,53.820733
-2.233652,53.840892
-3.022878,53.821505
-2.431311,53.759766
-2.960784,53.623742
-2.764932,53.767844
-2.479304,53.715866
-2.333257,53.829647
-2.891027,53.571591
-2.441096,53.743966
-2.225613,53.809881
-2.173798,53.857514
-2.828619,53.679874
-2.705447,53.770672
-2.661255,53.682093
-2.74161,53.890571
-2.923947,53.531386
-2.204819,53.836927
-3.032807,53.810148
-2.25356,53.782996
-2.434115,53.896086
-2.858005,54.060181
-2.520754,53.732501
-3.017743,53.823364
-2.474453,53.757374
-2.650907,53.667921
-2.699255,53.758673
-2.716167,53.754241
-2.619764,53.702314
-2.660779,53.696217
-2.498136,53.74261
-2.491242,53.744292
-3.043236,53.799586
-2.746812,53.533056
-2.803931,54.030598
-2.622614,53.73525
-2.799861,53.702613
-2.607444,53.710386
-2.286424,53.659147
-2.811243,54.057216
-2.198474,53.844794
-2.288593,53.783798
-3.023882,53.753643
-2.499396,53.728655
-2.768102,53.556498
-2.702894,53.764036
-2.825333,54.05978
-2.202982,53.837425
-3.006174,53.842041
-3.021447,53.804529
-2.171116,53.859621
-2.631132,53.718973
-2.982913,53.794371
-3.038268,53.819755
-2.670999,53.770205
-2.704482,53.615971
-2.705731,53.792988
-2.386208,53.876036
-2.784851,53.978927
-3.025737,53.885648
-2.385338,53.749919
-2.60309,53.766063
-3.032306,53.809559
-2.378645,53.752718
-2.717712,53.700698
-2.98205,53.789254
-2.98899,53.799093
-2.167358,53.855321
-2.807293,54.041028
-2.699223,53.758592
-2.692121,53.726069
-3.011213,53.801398
-2.766254,53.875307
-2.464285,53.765126
-3.014485,53.919225
-2.337228,53.81512
-2.716209,53.688941
-3.039787,53.793369
-2.491666,53.749449
-2.722446,53.763938
-2.689844,53.774008
-2.23441,53.802431
-2.616112,54.135354
-2.333403,53.704515
-2.777686,53.927445
-2.827281,54.065555
-2.482696,53.714333
-2.681362,53.761823
-2.582061,54.193367
-3.04311,53.852583
-2.798066,53.705447
-3.05034,53.798904
-2.27008,53.793728
-2.263373,53.789213
-2.769381,53.536301
-2.325364,53.701166
-2.67991,53.635231
-2.68546,53.70699
-2.991395,53.799343
-2.207932,53.766034
-2.678565,53.670141
-2.716291,53.695529
-3.032241,53.798864
-2.597324,53.617291
-3.005868,53.878095
-3.015899,53.740875
-3.032755,53.750573
-2.625166,53.65081
-2.692838,53.775213
-2.852062,54.059468
-2.670461,53.72124
-2.36552,53.755455
-2.801499,54.047017
-2.798938,53.677883
-2.60107,53.685134
-2.875296,53.558647
-2.464766,53.755048
-3.039735,53.883262
-3.019253,53.747876
-2.798774,54.049884
-2.801638,54.074097
-2.864277,54.070886
-2.332967,53.702961
-2.905427,53.868253
-2.889423,53.807028
-2.28086,53.866559
-3.039763,53.779518
-3.008677,53.924622
-2.810121,53.550576
-2.955454,53.620711
-2.797919,53.941469
-2.380786,53.753044
-2.769185,54.144736
-2.641884,53.811943
-2.874761,54.062918
-3.030464,53.788336
-2.826604,53.674414
-2.483044,53.747408
-2.44375,53.755506
-2.82244,54.059531
-2.244585,53.797531
-2.748305,54.1753
-2.666752,53.773168
-2.49938,53.742667
-3.047823,53.779565
-2.669278,53.792694
-2.546425,53.722598
-3.001103,53.797024
-2.23397,53.788824
-2.63776,53.769398
-2.496483,53.741268
-2.214021,53.838736
-2.500748,53.750571
-2.468096,53.695866
-2.333724,53.702896
-2.955862,53.88982
-3.041454,53.877108
-2.30793,53.920699
-3.040732,53.78493
-2.232706,53.823727
-3.055461,53.808746
-2.498985,53.766856
-2.336506,53.687132
-2.710249,53.768424
-2.726879,53.740415
-3.021786,53.91643
-2.839464,54.054443
-3.038541,53.762568
-3.04886,53.794369
-2.892297,54.047052
-2.633145,53.656269
-2.631205,53.765298
-2.698061,53.762626
-2.503618,53.738263
-2.253636,53.813061
-2.633069,53.70975
-2.511388,53.75138
-2.873599,54.063619
-2.72842,53.770804
-2.70577,53.694899
-2.495953,53.638337
-2.2301,53.794476
-2.195826,53.844043
-3.048656,53.819035
-2.483266,53.752216
-3.020919,53.916429
-2.69155,53.695908
-3.011497,53.826455
-2.682612,53.710745
-2.72932,53.750027
-2.341455,53.933227
-2.810957,53.898931
-2.464668,53.792907
-2.473498,53.743923
-2.715543,53.77641
-2.694422,53.698363
-2.77021,53.612681
-2.472295,53.771863
-2.678159,53.779575
-2.881672,53.503014
-2.239716,53.793091
-2.389748,53.752907
-3.00119,53.789869
-2.474359,53.640007
-2.280901,53.788742
-2.648371,53.638759
-2.706265,53.690096
-2.673674,53.721213
-2.677537,53.751275
-2.235994,53.819451
-2.35451,53.750167
-2.200978,53.872562
-2.274997,53.781915
-2.644106,53.74292
-3.028067,53.828714
-2.644193,53.753571
-2.36599,53.755427
-2.306173,53.794944
-2.693254,53.726764
-3.011512,53.826437
-3.037491,53.817173
-2.838818,54.066374
-2.33253,53.768539
-2.651953,53.780637
-2.481883,53.712143
-2.675421,53.771609
-3.023322,53.849688
-2.445785,53.745746
-3.024112,53.753749
-2.740709,53.762981
-2.68859,53.698289
-2.64596,53.777776
-2.257414,53.79265
-2.252034,53.697972
-2.949182,53.898556
-2.492108,53.739255
-2.578496,53.606885
-2.928771,53.803701
-2.631881,53.651701
-2.199167,53.693102
-2.336917,53.768788
-3.052471,53.819739
-2.363876,53.721395
-3.037833,53.818752
-2.978013,53.857122
-2.706997,53.739222
-2.895077,54.035005
-2.321587,53.694471
-2.167469,53.867679
-2.279892,53.780834
-2.845055,54.07779
-3.016084,53.774913
-2.929313,53.580764
-2.618508,53.651735
-2.609149,53.617591
-2.230199,53.804291
-3.051547,53.825284
-2.480542,53.751382
-2.311752,53.812403
-2.309452,53.799007
-2.446826,53.738138
-2.783161,54.067585
-3.056052,53.796643
-2.23487,53.789695
-3.043581,53.811655
-2.283025,53.928193
-2.219474,53.843957
-2.706682,54.078341
-2.481096,53.70963
-2.677311,53.669348
-2.257485,53.834013
-2.259801,53.820346
-2.364329,53.759782
-3.031344,53.827913
-2.726265,53.73295
-3.031979,53.798102
-2.204509,53.698575
-2.188046,53.919023
-2.656737,53.737144
-3.02852,53.800064
-2.689866,53.629961
-2.40077,53.868717
-3.04641,53.798408
-3.033759,53.870416
-2.351478,53.806558
-2.990251,53.817132
-2.875614,54.070777
-2.781133,54.081664
-3.011173,53.800994
-2.645247,53.787684
-2.778858,53.712881
-2.637045,54.112119
-2.47171,53.757628
-2.230452,53.833717
-2.256458,53.790297
-2.454703,53.867977
-2.20327,53.711817
-2.148533,53.819673
-3.049267,53.841662
-2.740875,53.69315
-2.722736,53.765814
-2.704511,53.790856
-3.024123,53.762953
-3.035449,53.826781
-2.79102,53.927871
-2.793826,53.673315
-2.702879,53.735894
-2.646635,53.72298
-2.405213,53.865862
-3.012067,53.918715
-2.986314,53.796311
-2.794644,54.099183
-2.494041,53.729585
-2.385832,53.752614
-2.713073,53.813267
-2.476246,53.779136
-2.422673,53.899291
-2.236096,53.788991
-2.6526,53.785173
-3.022059,53.872125
-2.260941,53.78627
-3.044515,53.802793
-3.055419,53.801044
-2.638956,53.771207
-3.004018,53.870704
-3.033238,53.875822
-2.634091,53.653747
-2.651086,53.896049
-3.051339,53.798779
-2.361701,53.754065
-2.680676,53.701561
-2.329754,53.787916
-2.388403,53.786338
-2.682141,53.771481
-2.985927,53.794732
-3.002042,53.794419
-2.705665,53.771003
-2.793723,54.042107
-2.648291,53.785286
-2.524405,53.787105
-2.715744,53.800694
-2.71582,53.800685
-2.664288,54.093898
-2.283003,53.785276
-2.577638,54.191636
-2.461785,53.723871
-2.230184,53.8043
-2.877402,54.063573
-2.982695,53.857102
-2.140761,53.86641
-2.26445,53.784321
-2.90152,53.778463
-2.175962,53.858805
-2.202757,53.696439
-2.237756,53.819547
-3.030257,53.753246
-2.981073,53.787716
-2.70972,53.814347
-2.635159,53.676509
-3.027549,53.834246
-3.000719,53.790484
-2.704043,53.715753
-2.714311,53.759249
-2.913335,53.786553
-2.892566,53.792758
-3.033695,53.912841
-2.979538,53.73618
-3.043469,53.869478
-2.690713,53.725242
-2.705825,53.771497
-2.482548,53.751688
-2.234944,53.789344
-2.471253,53.747931
-2.357965,53.758723
-2.776585,53.912398
-2.455975,53.64495
-2.798982,54.040041
-2.767607,54.128919
-3.026746,53.803881
-2.203513,53.834036
-2.671256,53.770131
-2.880529,53.861589
-2.683664,53.770942
-2.65041,53.789778
-2.40799,53.829254
-2.677606,53.697165
-3.016754,53.764966
-2.202824,53.707144
-2.775991,53.900115
-2.683002,53.719839
-2.806422,54.062309
-2.728037,53.54234
-2.282658,53.797213
-2.672758,53.728418
-3.04111,53.85163
-2.602823,53.766477
-2.685296,53.774258
-2.476118,53.767839
-2.382687,53.773647
-2.908522,53.584637
-2.411822,53.750694
-2.71588,53.713283
-2.693577,53.727059
-2.171635,53.85642
-3.029043,53.898221
-2.223675,53.80247
-2.470935,53.760184
-3.055316,53.807238
-3.029889,53.796448
-2.486191,53.771663
-3.054886,53.817929
-2.24672,53.791531
-2.940304,53.614548
-2.223557,53.808798
-2.796859,54.036811
-2.17912,53.647707
-2.243482,53.790693
-2.471575,53.702198
-2.73149,53.770183
-2.739512,54.146199
-2.169417,53.853161
-2.636759,53.680195
-3.000811,53.851065
-2.787662,54.063224
-2.700182,53.690402
-2.776244,54.040846
-2.752177,53.692504
-2.290381,53.699908
-2.576618,53.605456
-2.472647,53.75189
-2.182407,53.65225
-2.894521,53.564005
-2.610518,53.731142
-2.312736,53.693668
-2.203341,53.836202
-3.021492,53.826379
-2.323883,53.703543
-3.05376,53.828113
-2.233164,53.7832
-3.04413,53.761
-2.68143,53.766029
-2.886273,53.574628
-2.801453,54.047018
-2.828613,53.787429
-2.632357,53.765229
-3.055424,53.812711
-3.052487,53.830695
-2.677134,53.762099
-2.915225,53.852422
-2.362205,53.749093
-2.69541,53.795844
-2.329182,53.780754
-2.250525,53.790696
-2.910528,53.795688
-2.406538,53.822131
-2.757973,53.736124
-2.728501,53.847257
-2.390635,53.872831
-2.890617,53.57367
-2.387767,53.878467
-2.719388,53.758958
-2.733824,53.762242
-2.835534,54.064914
-2.990637,53.738813
-2.7444,54.149809
-2.876687,53.806547
-2.579654,53.776119
-2.212587,53.810642
-2.639779,53.707638
-2.351459,53.702539
-3.027277,53.883316
-3.01679,53.922603
-2.738924,53.761572
-2.678671,53.783078
-3.038837,53.790555
-2.384228,53.786199
-2.72802,53.762591
-2.956604,53.736312
-2.471905,53.757438
-2.635189,53.976639
-2.696692,53.758688
-2.912798,53.835875
-3.051634,53.820896
-3.019423,53.75866
-2.747241,53.532577
-2.425918,53.761898
-2.879904,53.562469
-2.236124,53.788658
-2.686729,53.759788
-2.460568,53.745708
-2.73116,53.692689
-3.038749,53.821979
-2.677689,53.694774
-2.815881,53.961769
-2.79253,53.993859
-2.702354,53.735358
-3.022113,53.806321
-2.740615,53.763683
-2.782551,54.025418
-3.040323,53.871375
-2.712168,53.767936
-3.034197,53.791377
-2.316934,53.696083
-2.831798,53.685219
-2.890363,53.572324
-2.686379,53.719694
-2.873911,54.070465
-3.034639,53.915287
-3.03109,53.81632
-2.830876,54.062717
-2.759127,53.730292
-2.292478,53.796794
-2.638552,53.695609
-2.747491,53.769896
-3.025619,53.920002
-2.488932,53.746414
-2.719,53.780649
-2.843637,53.601777
-2.532093,53.722896
-2.229971,53.787583
-2.674935,53.681684
-3.054048,53.822035
-2.992228,53.843622
-2.775527,53.781313
-2.8233,54.05895
-2.396273,53.870817
-2.364345,53.759809
-3.002026,53.794383
-2.663513,53.635036
-2.827635,53.564775
-2.794625,54.033374
-2.640727,53.727137
-2.67263,53.721318
-2.837154,54.080874
-2.454473,53.731692
-2.232658,53.741092
-2.406552,53.820432
-3.007181,53.780156
-2.249137,53.697268
-2.298033,53.698235
-2.444432,53.74683
-3.014626,53.75285
-3.018011,53.820638
-2.680149,53.753408
-2.188128,53.916947
-2.334616,53.698876
-2.201717,53.703757
-2.587141,54.124659
-3.029558,53.834355
-2.69731,53.75846
-3.036994,53.808135
-2.402815,53.741278
-2.792393,54.068532
-2.587697,53.629482
-2.232269,53.785961
-2.373869,53.752877
-2.896429,53.857112
-2.368669,53.777341
-2.775005,54.076797
-2.854701,54.060753
-2.239848,53.787006
-2.316532,53.801775
-2.899672,53.606761
-3.018515,53.74559
-2.712936,53.773873
-2.969814,53.564524
-2.201856,53.843395
-2.683063,53.719883
-2.461737,53.686364
-2.585616,54.124999
-2.658395,53.780171
-2.801281,54.057921
-2.165284,53.857337
-2.172091,53.856366
-2.650897,53.667283
-3.020836,53.860612
-2.377331,53.773628
-2.387622,53.747692
-2.218728,53.834934
-3.013808,53.885641
-2.684694,53.758667
-2.771853,54.06507
-2.360893,53.750023
-2.729533,53.750098
-3.046662,53.795719
-2.683947,53.720175
-2.45486,53.733803
-3.011006,53.874178
-2.312134,53.80043
-2.870012,53.555701
-2.699433,53.698163
-2.190673,53.853938
-2.220482,53.833421
-3.03987,53.878273
-2.716229,53.754295
-2.717268,53.755628
-3.019466,53.873675
-2.774954,53.764203
-2.447946,53.723672
-2.650138,53.716229
-2.456714,53.841805
-2.682903,53.765185
-2.96084,53.870689
-2.979596,53.788187
-2.706117,53.693055
-2.691301,53.768472
-2.466535,53.758673
-2.735239,53.761631
-2.455604,53.732541
-3.018019,53.823505
-2.886934,53.566507
-3.022574,53.872633
-2.709193,53.766938
-2.364073,53.721368
-2.708998,53.695078
-2.688621,53.778086
-2.79173,53.725425
-2.247072,53.822863
-2.886016,53.574639
-2.759754,53.767581
-2.740446,53.762704
-3.039139,53.852456
-2.637961,53.790662
-2.681394,53.728216
-2.479818,53.774349
-2.252279,53.817369
-2.84179,53.603902
-3.009192,53.863893
-2.840267,53.605593
-2.680105,53.766639
-2.470326,53.770783
-2.239196,53.797622
-3.03504,53.794795
-2.679318,53.795882
-3.019585,53.869171
-2.331451,53.699001
-3.031211,53.873188
-2.858694,54.060266
-2.867907,53.769651
-2.20453,53.836928
-2.662676,53.733031
-2.952534,53.805033
-2.372936,53.755343
-2.470298,53.743873
-2.20966,53.832641
-2.405067,53.749971
-2.355986,53.740015
-2.174556,53.659803
-2.706339,53.792122
-2.689442,53.850337
-2.798275,54.046994
-2.674593,53.662164
-2.774755,54.138868
-2.767761,53.732475
-2.779327,53.925574
-2.212619,53.942737
-2.311731,53.799361
-2.362304,53.75356
-2.680927,53.688014
-3.025048,53.74859
-2.88863,53.579006
-3.011075,53.874528
-2.716427,53.903847
-2.480224,53.773979
-3.039732,53.897212
-2.390307,53.646378
-2.805963,53.949352
-2.618596,53.806412
-2.77969,53.967132
-2.431793,53.744656
-2.826454,53.988481
-2.202947,53.707494
-2.756978,54.122587
-3.01806,53.808252
-2.713746,53.698169
-2.69423,54.123433
-2.251637,53.798855
-2.391883,53.755803
-2.853817,54.069037
-2.439009,53.724155
-2.454968,53.733982
-2.19637,53.84992
-2.990724,53.839122
-2.596093,54.16621
-2.481254,53.710123
-2.423073,53.806264
-2.790502,53.54179
-2.269137,53.793325
-2.718458,53.756951
-2.153741,53.910156
-2.631569,53.69961
-2.406294,53.823561
-2.485422,53.718232
-2.96401,53.828024
-2.685976,53.721961
-2.958304,53.79235
-2.238938,53.792383
-2.844584,53.600008
-3.005178,53.863908
-3.033717,53.800226
-2.718721,53.765227
-2.98534,53.794935
-2.904626,53.824082
-3.023962,53.75384
-2.769206,53.568203
-2.705267,53.769873
-2.754252,53.562842
-2.391555,53.748263
-2.697773,53.758978
-2.750846,54.128665
-2.750343,53.791135
-2.7963,54.052319
-3.010069,53.864326
-2.385492,53.748589
-3.027549,53.84789
-2.883004,53.568477
-2.78925,54.047044
-2.475319,53.702444
-3.038466,53.873179
-3.033226,53.875939
-2.715355,53.773382
-2.823485,54.059056
-2.792439,53.712334
-2.686884,53.759958
-3.02715,53.901096
-2.758152,53.767923
-2.765178,53.602727
-2.964062,53.553263
-3.019678,53.806117
-3.036793,53.815983
-2.738023,54.155402
-2.677823,53.694629
-2.230565,53.787995
-3.029842,53.837274
-3.022764,53.872937
-3.007566,53.751884
-2.735156,53.795067
-2.795258,54.052155
-2.799365,54.056028
-2.21577,53.844907
-2.933805,53.637879
-2.220234,53.823769
-2.705143,53.715405
-2.649832,53.737658
-2.883804,53.567015
-2.706784,53.757245
-3.043039,53.876627
-3.002562,53.844183
-2.18411,53.764887
-2.493891,53.759399
-3.045815,53.808031
-2.230076,53.798521
-3.041046,53.80436
-2.672858,53.748901
-2.825731,54.059068
-2.739382,53.768616
-2.455539,53.74757
-2.860393,53.756852
-2.697628,53.758422
-2.463444,53.725968
-2.985652,53.804343
-2.336513,53.663295
-2.638257,53.771175
-2.233729,53.789301
-2.623326,53.651224
-2.890672,53.569814
-2.778302,53.784449
-2.445693,53.745692
-3.053746,53.814262
-3.018969,53.869518
-2.649798,53.745298
-2.8519,54.061258
-2.662135,53.731398
-2.252988,53.692964
-2.727475,53.796831
-2.710217,53.768316
-2.680388,53.772902
-2.467506,53.780582
-2.610692,54.182009
-2.176387,53.858633
-2.663453,53.621589
-2.888226,53.569832
-2.22817,53.830522
-2.625135,53.804976
-2.444992,53.725229
-2.325956,53.703277
-2.692163,53.644653
-2.512014,53.75544
-2.791442,54.057114
-2.47157,53.699071
-2.688088,53.694454
-2.328404,53.743384
-2.290965,53.74056
-2.619285,53.67377
-2.745399,53.861525
-2.778558,53.541401
-3.02371,53.760934
-2.72657,53.7515
-2.347221,53.789323
-2.716015,53.798733
-2.885449,53.789234
-2.687699,53.764385
-2.486714,53.751357
-2.238689,53.791305
-2.662689,53.732896
-2.15149,53.90242
-2.453647,53.704272
-2.561643,53.715984
-2.254482,53.779759
-2.801014,53.831794
-2.608703,53.622312
-2.284446,53.792212
-2.71324,53.789987
-2.208418,53.766078
-2.61966,53.766302
-2.890288,54.058832
-2.342244,53.795152
-2.674207,53.658885
-3.009774,53.766778
-2.603456,53.831692
-2.696177,53.762421
-3.039528,53.828283
-2.710226,53.76526
-2.79816,54.051345
-2.445227,53.74609
-2.282958,53.785375
-2.235667,53.820827
-3.086198,53.397139
-2.724297,53.407119
-2.960066,53.30442
-2.960253,53.303358
-3.088706,53.398752
-2.751912,53.389034
-2.984357,53.644566
-3.01655,53.3839
-2.974736,53.46861
-3.051705,53.412082
-2.755982,53.452379
-2.930661,53.442624
-2.746865,53.451133
-2.927111,53.442778
-3.080125,53.320014
-2.982506,53.413687
-3.005235,53.339483
-2.910117,53.511906
-2.975173,53.435779
-2.838963,53.345748
-3.090744,53.357878
-3.022823,53.384017
-2.890708,53.445679
-2.955542,53.470536
-2.825618,53.415343
-2.893116,53.406164
-2.988291,53.642044
-2.935072,53.413843
-2.96284,53.462207
-3.079981,53.330389
-2.955824,53.415378
-3.018435,53.383498
-3.071237,53.368536
-2.998111,53.652416
-2.864148,53.460508
-2.915959,53.414279
-2.987542,53.425169
-3.026646,53.394825
-3.036902,53.602352
-2.933205,53.401417
-2.931999,53.450794
-2.953502,53.537437
-2.898402,53.372929
-2.997349,53.459003
-3.043228,53.390277
-2.915423,53.450967
-2.736948,53.457612
-2.976702,53.411856
-2.900734,53.502521
-2.967792,53.481242
-2.902102,53.507293
-2.972599,53.486515
-2.984869,53.630827
-3.117994,53.352466
-2.900828,53.503383
-3.030783,53.389297
-2.931693,53.37555
-3.005551,53.37078
-3.022477,53.414142
-3.043439,53.422267
-3.040287,53.432452
-2.845827,53.42081
-2.872695,53.374881
-2.973972,53.6403
-2.961879,53.403023
-2.7915,53.366243
-3.015537,53.364699
-3.012934,53.393037
-2.981089,53.442301
-2.991548,53.454413
